"","Authors_Num","FRES_Title","nonAlphaCharTitle_isExist","TTR_Title","numABV_Title","numABV_Abstract","numLexVerb","numPage","Year","FRES_Abstract","isFunding","keywordsListedAlpha","numKeywords","Quartile","J_or_C","CitationMetric_4b_CM3","Dominant_Topic"
"182",0.333333333333333,0.549909028169898,1,1,0,0,0.4,0.45,0.52,0.515991471215352,0,1,0.25,0.25,0,0.617628202377415,0.733333333333333
"183",0,0.583913670870193,1,1,1,0.381095381095381,0.4,0.512412412412412,0.88,0.589247639354249,1,1,0.375,1,0,0,0.333333333333333
"184",0.5,0.50323106844846,1,1,1,0,0,0.512412412412412,0.52,0.48461772768809,0,1,0.375,0.75,0,0.633845713857461,0.466666666666667
"185",0,0.599786686743208,1,1,0,0.571428571428571,0.8,0.6,0.56,0.397959183673469,0,0,0.629504504504504,0,1,0.491225149061653,0
"186",0.166666666666667,0.615722441809398,0,1,0,0,0.2,0.5,0.68,0.678799878160219,0,1,0.25,0,1,0.355097184349794,0.333333333333333
"187",0,0.171968128489868,1,0,0,0,0,0.1,0.6,0.567621078282059,0,1,0.375,0,1,0.312954406853798,0.333333333333333
"188",0.333333333333333,0.649727084509693,1,1,1,1,0.2,0.512412412412412,0.6,0.786018885166007,1,1,0,0.5,0,0.176686244906701,0.333333333333333
"189",0.666666666666667,0.677332329506243,0,1,0,0.571428571428571,0.2,0.3,0.84,0.528327749010052,0,1,0.5,0,1,0.254282468702328,0
"190",0.324991658324992,0.611518915866742,0,1,0,0.381095381095381,0.2,0.2,0.84,0.714894913189156,1,1,0.5,0,1,0.127141234351164,0.733333333333333
"191",0.166666666666667,0.696405044231131,0,1,1,0.381095381095381,0.2,0.3,0.96,0.620164483703929,0,1,0.25,0,0,0,0.0666666666666667
"192",0.666666666666667,0.443754313319531,1,1,0,0,0.4,0.25,1,0.486597624124277,1,1,0.375,0,1,0,0.133333333333333
"193",1,0.492628144802058,0,1,0,0.142857142857143,0.2,0.2,0.72,0.614986293024673,0,1,0.375,0,1,0,0.133333333333333
"194",0.666666666666667,0.543572369659326,1,1,1,0.285714285714286,0.2,0.55,0.96,0.553152604325312,1,1,0.375,0,0,0.51431783063097,0.333333333333333
"195",0.166666666666667,0.518100257230692,0,1,0,0,0,0.2,0.6,0.433597319524825,0,1,0.125,0,1,0.176686244906701,0.733333333333333
"196",0.5,0.789823702867181,1,1,1,0.428571428571429,0.2,0.2,0.96,0.361407249466951,0,1,0.375,0,0,0,0.266666666666667
"197",0.166666666666667,0.431018257105214,0,1,0,0.428571428571429,0,0.5,0.16,0.348004873591228,0,0,0.629504504504504,0.25,0,0.421065532793392,0.133333333333333
"198",0.333333333333333,0.643327686805948,0,0,0,0.142857142857143,0.4,0.2,0.92,0.708802924154737,0,1,0.375,0,1,0.203566306321718,0.266666666666667
"199",0.333333333333333,0.828031871510133,1,1,0,0.571428571428571,0.2,0.5,0.68,0.815412732257082,0,1,0.25,0,1,0.59207440088336,0.0666666666666667
"200",0.166666666666667,0.0721500721500722,0,1,0,0,0.2,0.8,0.510590590590591,0.483385901423342,0,1,0.75,0.5,0,0.547143032649325,0
"201",0.333333333333333,0.902377815421294,1,1,1,0.142857142857143,0,0.35,0.36,0.820134023758757,0,1,0.5,0,1,0.099896241227757,0.133333333333333
"202",0.5,0.443754313319531,0,1,0,0,0,0.512412412412412,0.96,0.786018885166007,1,1,0.875,0.25,0,0,0.4
"203",0,0.622121839513144,0,1,0,0,0,0.3,0.510590590590591,0.495431008224185,0,1,0.625,0.25,0,0.319272837691996,0.133333333333333
"204",0.333333333333333,0.0785494698538177,1,1,0,0.381095381095381,0.4,0,1,0.6603716113311,1,1,0.25,0.5,0,0,0
"205",0.5,0.343936256979735,1,1,1,0.142857142857143,0.4,0.512412412412412,0.32,0.49070971672251,1,1,0.375,1,0,0.308583048414225,0.8
"206",0.333333333333333,0.284459501850806,0,1,1,0.857142857142857,0.2,0.3,0.92,0.392324093816631,1,1,0.5,0,1,0.32264496193024,0.8
"207",0.333333333333333,0.530836313445009,1,1,0,0,0.2,0.35,0.64,0.556807797745964,0,1,0.25,0.25,0,0.471579561859444,0.266666666666667
"208",0.333333333333333,0.358805445761968,0,1,0,0.142857142857143,0.4,0.25,0.96,0.593359731952482,0,1,0.25,0,0,0.51431783063097,0.8
"209",0.166666666666667,0.651860217077608,1,0,0,1,0.2,0.5,0.48,0.756625038074932,0,0,0.629504504504504,0,1,0.582914773920226,0.333333333333333
"210",0.333333333333333,0.0976221845787063,1,1,0,0.285714285714286,0,0.75,0.76,0.583003350593969,0,0,1,0,1,0.538684978538566,0.4
"211",0,0.615722441809398,0,1,0,0.285714285714286,0.4,0.35,0,0.339780688394761,0,1,1,0.25,0,0.0937056974917976,1
"212",0.166666666666667,0.558441558441558,1,1,0,0.142857142857143,0.8,0.35,0.36,0.526804751751447,0,1,0.25,0,1,0.15833179630899,0.933333333333333
"213",0.166666666666667,0.524436915741264,0,1,0,0.142857142857143,0.2,0.2,0.56,0.563965884861407,0,0,0.629504504504504,0,1,0.515446288735219,0.666666666666667
"214",0.333333333333333,0.411945542380325,0,1,0,0.285714285714286,0.6,0.25,0.68,0.489795918367347,0,1,0.25,0,1,0.314481834062197,0.333333333333333
"215",0.166666666666667,0.524436915741264,0,1,0,0,0.2,0.15,0.68,0.582546451416388,0,1,0.25,0,1,0.112020689507867,1
"216",0,0.443754313319531,1,1,0,0,0.4,0.4,0.52,0.446390496497106,0,1,0.375,0.25,0,0.57925175084932,0.6
"217",0,0.651860217077608,1,0,1,0.428571428571429,0.2,0.15,0.72,0.0953396283886689,0,1,0.375,0,1,0.255443342852362,0.666666666666667
"218",0.333333333333333,0.369408369408369,0,1,0,0,0,0.35,0.24,0.36095035028937,1,0,1,0.25,0,0.581023996649438,1
"219",0.666666666666667,0.318464144551101,1,1,0,0,0.2,0.85,0.8,0.288151081328054,1,1,0.375,0.25,0,0.461742976747089,0.6
"220",0.333333333333333,0.450153711023276,0,1,0,0.142857142857143,0,0.5,0.48,0.646360036551934,0,0,0.625,0,1,0.7045427948607,0.0666666666666667
"221",0,0.0976221845787063,1,1,0,0.142857142857143,0,0.1,0.88,0.378464818763326,0,1,0.25,0,0,0.218905256323235,0.266666666666667
"222",0.333333333333333,0.611518915866742,0,1,1,0.381095381095381,0.2,0.35,0.96,0.525890953396284,0,1,0.625,0,0,0,0.733333333333333
"223",0,0.549909028169898,0,1,1,0.142857142857143,0.6,0.4,0.28,0.73134328358209,0,0,0.629504504504504,0.25,0,0.240484504442361,0.533333333333333
"224",0.666666666666667,0.624254972081059,1,1,0,0,0.2,0.5,0.88,0.629454766981419,0,1,0.25,0,1,0.27622767885503,0.933333333333333
"225",0.5,0.874772570424744,1,1,0,0,0.4,0.2,0.44,0.781449893390192,0,1,0.375,0,1,0.571642330287426,0.0666666666666667
"226",0.5,0.59664972708451,0,0,0,0.285714285714286,0,0.6,0.92,0.68199817240329,1,1,0.75,0,1,0.645289923860479,0.533333333333333
"227",0.333333333333333,0.152832674571805,1,1,0,0.142857142857143,0.6,0.512412412412412,0.56,0.227383490709717,0,1,0.625,1,0,0.102182001750643,0.133333333333333
"228",0.166666666666667,0.458623502101763,1,0,0,0,0.4,0.75,0.76,0.621687480962534,0,1,0.375,0,1,0,0.933333333333333
"229",0.5,0.443754313319531,1,1,1,0.381095381095381,0.2,0.55,0.32,0.509747182455072,0,1,0.375,0.5,0,0,0.8
"230",0.166666666666667,0.424681598594642,1,1,0,0,0.4,0.25,0.44,0.421108742004264,0,1,0.125,0,1,0,0.133333333333333
"231",0.333333333333333,0.874772570424744,0,1,0,0.428571428571429,0,0.2,0.24,0.381510813280536,0,0,0.629504504504504,0.25,0,0.135537957172938,0.666666666666667
"232",0.166666666666667,0.450153711023276,0,1,0,0,0,0.512412412412412,0.16,0.669509594882729,0,0,0.375,0.25,0,0.291113866130304,0.866666666666667
"233",0.333333333333333,0.284459501850806,0,1,0,0,0.2,0.4,0.510590590590591,0.637069753274444,0,0,0.629504504504504,0.25,0,0.441734329971245,0.466666666666667
"234",0.666666666666667,0.539306104523496,1,0,0,0.428571428571429,0.2,0.6,0.52,0.644380140115748,0,0,0.5,0.25,0,0.111192424654594,0.933333333333333
"235",0.166666666666667,0.645460819373863,0,0,0,0.428571428571429,0,0.4,0.76,0.529850746268657,0,1,0.375,0.25,0,0.433051925203118,0.133333333333333
"236",0.166666666666667,0.571177614655876,1,0,0,0.142857142857143,0.2,0.512412412412412,0.510590590590591,0.609351203167834,0,1,0.25,0.5,0,0.45677616451551,0.866666666666667
"237",0.666666666666667,0.762218457870632,1,0,1,0.714285714285714,0.2,0.6,0.84,0.558330795004569,0,0,0.629504504504504,0,1,0.876615641053303,0.0666666666666667
"238",0,0.489915289594196,0,1,0,0,0,0,0.510590590590591,0.366585440146208,0,0,0.5,0.25,0,0,1
"239",0.333333333333333,0.590250329380764,0,1,1,0.571428571428571,0.2,0.2,0.8,0.227992689613159,0,1,0.375,0,1,0.249561139711821,0.466666666666667
"240",0.5,0.636991028295376,0,1,0,0.381095381095381,0.2,0.7,0.08,0.576302162656107,0,0,0.629504504504504,0,1,0.30076327763999,0.8
"241",0.5,0.258987389422172,1,1,0,0,0.2,0.5,0.32,0.477307340846786,0,0,0.875,0,1,0.580532782617392,0.8
"242",0.333333333333333,0.392747349269088,0,1,0,0.142857142857143,0.2,0.5,0.56,0.522235759975632,0,1,0.25,0,1,0.491225149061653,0.533333333333333
"243",0.5,0.59664972708451,1,1,1,0.571428571428571,0.2,0.8,0.84,0.427962229667987,1,0,0.629504504504504,0,1,0.381423703053492,0.333333333333333
"244",0.333333333333333,0.768617855574377,1,1,0,0.142857142857143,0,0.35,0.510590590590591,0.412427657630216,0,1,0.375,0.5,0,0,0.8
"245",0.5,0.489915289594196,1,1,0,0.714285714285714,0.2,0.512412412412412,0.96,0.0664026804751752,0,1,0.625,0.25,0,0.815174475002342,0.533333333333333
"246",0,0.656063743020265,0,1,0,0,0.2,0.5,0.510590590590591,0.381510813280536,0,1,0.375,0.25,0,0.28695053474652,0.2
"247",0.833333333333333,0.583913670870193,1,0,0,0.714285714285714,0.6,0.512412412412412,0.92,0.705147730734085,1,1,0.5,0.25,0,0.526211268251958,0.333333333333333
"248",0.5,0.636991028295376,0,1,0,0,0,0.6,0.32,0.505178190679257,0,1,0.25,0.25,0,0.238835883239659,0.266666666666667
"249",0.333333333333333,0.443754313319531,0,1,0,0.142857142857143,0,0.55,0.68,0.634023758757234,0,1,0.25,0,1,0.355097184349794,0.333333333333333
"250",0.666666666666667,0.802559759081498,1,1,1,0.428571428571429,0,0.2,0.44,0.616052391105696,0,1,0,0,1,0.476545029528685,0.133333333333333
"251",0,0.509567726959031,1,1,0,0.428571428571429,0,0.5,0.510590590590591,0.263935424916235,0,0,0.875,0,1,0.269599146641339,0.133333333333333
"252",0.333333333333333,0.518100257230692,1,1,0,0.142857142857143,0,0.65,0.56,0.531526043253122,1,1,0.625,0.25,0,0.610770427607152,0.466666666666667
"253",0.166666666666667,0.184704184704185,1,1,0,0.714285714285714,0.2,0.5,0.56,0.202710935120317,1,1,0.375,0.25,0,0.237259260656648,0.933333333333333
"254",0,0.537172971955581,0,1,0,0,0.2,0.4,0.510590590590591,0.249010051781907,0,1,0.484272560849137,0.25,0,0.251511519555688,0.733333333333333
"255",0,0.489915289594196,1,1,0,0,0.2,0.5,0.68,0.39186719463905,0,1,0.375,0,1,0.532645776524691,0.4
"256",0.166666666666667,0.509567726959031,1,1,0,0,0.2,0.2,0.48,0.20682302771855,0,1,0.375,0.25,0,0,0.133333333333333
"257",0.166666666666667,0.377878160486856,0,1,0,0.571428571428571,0.2,0.2,0.96,0.588181541273226,0,1,0.375,0,0,0,0.266666666666667
"258",0.166666666666667,0.278122843340235,0,1,0,0.857142857142857,0.2,0.7,0.08,0.399482180932074,1,1,0.5,0.25,0,0,0.8
"259",0.5,0.56477821695213,0,1,0,0.857142857142857,0.2,0.5,0.96,0.337648492232714,1,1,0.375,0,0,0.337665282680893,0.333333333333333
"260",0.166666666666667,0.609385783298827,0,1,0,0,0,0.2,0.92,0.591684434968017,1,1,0.5,0,1,0.676232632142563,0.733333333333333
"261",0.166666666666667,0.505364201016375,0,1,0,0.142857142857143,0.4,0.35,0.68,0.384556807797746,0,1,0.375,0,1,0,0.266666666666667
"262",0,0.197440240918502,1,1,1,0.381095381095381,0.2,0.45,0.04,0.167072799268961,0,0,0.875,0.25,0,0.615179691560035,0.6
"263",0.333333333333333,0.489915289594196,1,1,0,0.381095381095381,0.2,0.5,0.72,0.515991471215352,0,1,0.125,0,1,0.554951249072262,0.333333333333333
"264",0.333333333333333,0.462889767237593,0,1,0,0,0,0.9,0.510590590590591,0.23773987206823,0,1,0.625,0.5,0,0.582603341197465,0.2
"265",0.5,0.649727084509693,0,1,0,0.571428571428571,0.2,0.5,0.44,0.764392324093817,0,0,0.625,0,1,0.469789071759954,0
"266",0.666666666666667,0.237781542129368,1,1,1,0.571428571428571,0.4,0.5,0.4,0.505178190679257,0,0,0.629504504504504,0,1,0.454695745411586,0.333333333333333
"267",0.166666666666667,0.197440240918502,0,1,0,0,0,0.45,0.510590590590591,0.483385901423342,0,0,0.625,0.25,0,0.468646636389811,0.2
"268",0.333333333333333,0.537172971955581,0,1,0,0,0.4,0.35,0.44,0.42278403898873,0,1,0.375,0,1,0.349956149036619,0.2
"269",0.333333333333333,0.218646088211306,0,1,0,0,0.2,0.65,0.4,0.266067621078282,0,0,0.629504504504504,0,1,0.295352516491401,0.2
"270",0.333333333333333,0.724010289227681,1,0,0,0,0.2,0.3,0.88,0.770636612854097,0,1,0.25,0,0,0,0.266666666666667
"271",0.833333333333333,0.702804441934877,1,1,0,0,0.4,0.5,0.92,0.97822113920195,0,1,0.5,0,1,0,0.0666666666666667
"272",0,0.356672313194052,0,1,0,0,0.2,0.3,0.16,0.579957356076759,0,0,0.629504504504504,0.25,0,0.237393132974565,0.466666666666667
"273",0.166666666666667,0.677332329506243,1,0,0,0.142857142857143,0.2,0.45,0.08,0.628388668900396,0,0,0.629504504504504,0,1,0.200508851759994,0.8
"274",0.5,0.511700859526947,0,0,0,0,0.2,0.95,0.72,0.461925068534877,0,1,0.375,0.25,0,0.429810551023591,0.6
"275",0.166666666666667,0.239914674697283,1,0,0,0.428571428571429,0.2,0.512412412412412,0.72,0.415473652147426,0,1,0.5,0.5,0,0.110013459682417,0.8
"276",0.333333333333333,0.902377815421294,1,1,0,0.285714285714286,0.2,0.3,0.32,0.813889734998477,0,0,0.875,0,1,0.4114440645523,0.466666666666667
"277",0,0.318464144551101,1,1,1,0.285714285714286,0,0.3,0.8,0.126713371915931,0,1,0.375,0,1,0.350303346962142,0.733333333333333
"278",0.166666666666667,0.443754313319531,1,1,0,0,0,0.9,0.510590590590591,0.531526043253122,0,1,0.5,0.5,0,0.112100149949542,0.2
"279",0.666666666666667,0.0530773574251835,1,1,0,0.857142857142857,0,0.85,0.72,0.348461772768809,0,1,0.5,0,1,0.475470262217195,0.533333333333333
"280",0.166666666666667,0.297195558065123,1,1,0,0.142857142857143,0,0.1,0.08,0.46283886689004,0,0,0.629504504504504,0,1,0.370985459445772,0.2
"281",0.333333333333333,0.537172971955581,1,1,1,0.381095381095381,0,0.2,0.8,0.378464818763326,0,1,0.5,0,1,0.197772524040235,0.266666666666667
"282",0.166666666666667,0.237781542129368,0,0,0,0.142857142857143,0.2,0.15,0.84,0.183521169661895,0,1,0.125,0,1,0.295212804058626,0.2
"283",0.166666666666667,0.921450530146182,0,1,1,0.428571428571429,0.2,0.35,0.68,0.543862321047822,0,1,0.5,0,1,0.224041379015734,0
"284",0.166666666666667,0.34606938954765,1,0,0,0,0,0.7,0.510590590590591,0.485074626865672,0,0,0.629504504504504,0.25,0,0.498855188189578,0.466666666666667
"285",0.166666666666667,0.284459501850806,0,1,0,0,0.2,0.5,0.8,0.542339323789217,0,1,0.5,0,1,0.350303346962142,0.4
"286",0.833333333333333,0.830165004078048,1,0,0,0.714285714285714,0,1,0.88,0.598537922631739,1,1,0.25,0.25,0,0.758500916705978,0.266666666666667
"287",0.166666666666667,0.431018257105214,1,1,0,0,0.6,0.25,0.52,0.646360036551934,0,1,0.5,0,1,0.111192424654594,0.733333333333333
"288",0.166666666666667,0.656063743020265,0,1,0,0,0.2,0.5,0.52,0.71291501675297,0,0,0.75,0,1,0.688261600888424,0.0666666666666667
"289",0.166666666666667,0.711274233013364,1,1,0,0,0.2,0.3,0.48,0.778403898872982,0,0,1,0,1,0.118795143800824,0.866666666666667
"290",0.166666666666667,0.615722441809398,0,1,1,0.142857142857143,0.2,0.55,0.72,0.486597624124277,0,1,0.375,0,1,0.380584040901032,0.8
"291",0.5,0.656063743020265,0,1,0,0.428571428571429,0.4,0.1,0.56,0.531526043253122,0,0,0.629504504504504,0,1,0.417665135200331,0.266666666666667
"292",0,0.390614216701173,1,1,0,0,0,0.5,0.510590590590591,0.41958574474566,0,0,0.5,0,1,0.807347002574525,0
"293",0.166666666666667,0.768617855574377,0,1,0,0.428571428571429,0.2,0.2,0.68,0.727383490709717,0,1,0.25,0,1,0.260103986176971,0.2
"294",0,0.104021582282452,1,1,0,0,0.4,0.2,0.88,0.731952482485532,0,1,0.25,0,0,0.218905256323235,0.533333333333333
"295",0,0.768617855574377,0,1,0,0,0.2,0.55,0.510590590590591,0.486199114130884,0,1,0.5,0.25,0,0.564288590559214,0.2
"296",0.333333333333333,0.743145743145743,1,1,0,1,0,0.6,0.96,0.655650319829424,0,1,0.875,0,0,0.337665282680893,0.0666666666666667
"297",0.666666666666667,0.331200200765418,0,1,0,0,0,0.6,0.96,0.596862625647274,1,1,0.25,0,1,0,0.333333333333333
"298",0,0.256854256854257,1,1,0,0,0.2,0.2,0.92,0.45370088333841,0,1,0.25,0.25,0,0,0.933333333333333
"299",0.5,0.56477821695213,0,0,0,0,0,0.5,0.32,0.279013097776424,0,1,0.629504504504504,0.25,0,0.163030853364923,0.133333333333333
"300",0.333333333333333,0.191040843214756,0,1,0,0,0,0.55,0.72,0.634023758757234,0,1,0.5,0,1,0.348734416342459,0.4
"301",0,0.50323106844846,0,1,0,0,0,0.4,0.510590590590591,0.41349375571124,0,1,0,0.25,0,0.547310808828139,0.733333333333333
"302",0.333333333333333,0.636991028295376,0,1,0,0,0.2,0.25,0.8,0.559853792263174,0,1,0.5,0,1,0.374341709567731,0.333333333333333
"303",0.333333333333333,0.65819687558818,1,0,1,0.857142857142857,0.2,0.35,0.52,0.357752056046299,0,0,0.629504504504504,0,1,0.312156600649595,0.133333333333333
"304",0.166666666666667,0.50323106844846,0,1,0,0.142857142857143,0.2,0.4,0.28,0.149101431617423,0,1,0.25,0,1,0.17132461774096,0.133333333333333
"305",0,0.405483405483406,0,1,0,0,0.2,0.35,0.510590590590591,0.231952482485532,0,0,0.625,0.25,0,0.377286271782902,0.266666666666667
"306",0.333333333333333,0.84930045799611,0,0,0,0,0.2,0.75,0.64,0.787541882424612,0,1,0.5,0,1,0.115372195460788,0.8
"307",0.5,0.630591630591631,1,1,0,0,0.4,0.35,0.52,0.551629607066707,0,0,0.629504504504504,0,1,0.111192424654594,0.666666666666667
"308",0.166666666666667,0.571177614655876,1,1,1,0.571428571428571,0.6,0.512412412412412,0.64,0.316631130063966,1,1,0.375,0.5,0,0,0.8
"309",0,0.462889767237593,0,1,0,0.142857142857143,0,0.25,0.44,0.632500761498629,0,1,0.5,0,1,0,0.666666666666667
"310",0,0.696405044231131,0,1,0,0.428571428571429,0.2,0.3,0.44,0.658696314346634,0,1,0.25,0,1,0,0.666666666666667
"311",0.5,0.702804441934877,0,1,1,0.857142857142857,0,0.15,0.96,0.39491318915626,0,1,0.5,0,0,0,0.333333333333333
"312",0.333333333333333,0.343936256979735,1,0,0,0.428571428571429,0.2,0.55,0.64,0.494364910143162,0,1,0.375,0,1,0.678693443717023,0.333333333333333
"313",0.166666666666667,0.358805445761968,1,0,1,0.857142857142857,0,0.3,0.48,0.127931769722815,0,0,0.629504504504504,0,1,0.118795143800824,0.266666666666667
"314",0.5,0.622121839513144,0,1,0,0,0,0.35,0.92,0.474261346329577,0,1,0.75,0.25,0,0.203566306321718,0.333333333333333
"315",0,0.624254972081059,1,1,1,0.285714285714286,0.6,0.45,0.4,0.466494060310691,1,1,0.625,0.25,0,0.349489056306909,0.133333333333333
"316",0.166666666666667,0.411945542380325,1,0,1,0.381095381095381,0.2,0.512412412412412,0.510590590590591,0.515991471215352,0,1,0.75,0.25,0,0.59876674868555,0.2
"317",0.166666666666667,0.656063743020265,0,0,0,0,0.2,0.4,0.510590590590591,0.435577215961011,0,1,0.375,0.25,0,0.292793605746677,1
"318",0.5,0.424681598594642,1,1,1,0.714285714285714,0.2,0.6,0.76,0.350593968930856,1,1,0.375,0.25,0,0.642871775317015,0.8
"319",0.333333333333333,0.583913670870193,0,0,0,0.285714285714286,0.2,0.2,0.44,0.618489186719464,0,0,0.629504504504504,0,1,0.411580367934755,0.466666666666667
"320",0.166666666666667,0.384277558190602,1,1,1,0,0.2,0.75,0.510590590590591,0.408772464209564,0,1,0.375,0.25,0,0.53416987603851,0.466666666666667
"321",0.5,0.331200200765418,0,1,1,0.381095381095381,0.2,0.75,0.92,0.397959183673469,1,1,0.25,0.25,0,0.526211268251958,0.533333333333333
"322",0.666666666666667,0.677332329506243,0,1,0,0,0,0.25,0.96,0.305208650624429,1,1,0.625,0,1,0.51431783063097,0.733333333333333
"323",0.166666666666667,0.518100257230692,1,0,0,0,0.2,0.2,0.64,0.152604325312214,0,1,0.375,0,1,0.346116586382365,0
"324",0.166666666666667,0.583913670870193,0,1,0,0,0.4,0.8,0.510590590590591,0.688090161437709,0,0,0.75,0.25,0,0.263711787024015,0.8
"325",0.166666666666667,0.549909028169898,1,1,1,0.381095381095381,0.4,0.95,0.84,0.618489186719464,1,1,0.25,0.25,0,0.328655323093159,0.8
"326",0,0.0976221845787063,1,1,0,0,0,0.55,0.510590590590591,0.154736521474261,0,1,0.75,0.25,0,0.337665282680893,0.4
"327",0.333333333333333,0.297195558065123,1,1,1,0.571428571428571,0.2,0.1,0.4,0.447913493755711,0,0,0.629504504504504,0.25,0,0.315620067314033,0.533333333333333
"328",0.333333333333333,0.802559759081498,0,1,0,0,0,0.4,0.52,0.393390191897655,0,1,0.5,0.25,0,0.444769698618377,0.866666666666667
"329",0.333333333333333,0.405483405483406,1,1,1,0.381095381095381,0.6,0,1,0.317544928419129,1,1,0.625,0.25,0,0,0.8
"330",0.166666666666667,0.284459501850806,1,1,1,0.571428571428571,0,0.55,0.32,0.11742308863844,0,0,0.629504504504504,0,1,0.420440581277633,0.533333333333333
"331",0.666666666666667,1,0,1,0,0.428571428571429,0,0.6,0.96,0.933445019798964,0,0,0.629504504504504,0,0,0,0.333333333333333
"332",0.333333333333333,0.643327686805948,1,1,0,0,0.4,0.15,0.68,0.612397197685044,0,1,0.25,0,1,0,0.733333333333333
"333",0,0.509567726959031,0,1,0,0.142857142857143,0.2,0.4,0.510590590590591,0.384099908620164,0,1,0.25,0.5,0,0,0.2
"334",0.5,0.630591630591631,0,1,1,0.381095381095381,0,0.75,0.4,0.197989643618641,0,0,0.629504504504504,0,1,0.271955346160621,0.533333333333333
"335",0.333333333333333,0.624254972081059,1,0,1,0.714285714285714,0,0.35,0.36,0.458879074017667,0,1,0.25,0,1,0,1
"336",0.166666666666667,0.0190727147248886,1,0,0,0.142857142857143,0.2,0.3,0.72,0.483385901423342,0,1,0.25,0,1,0,0.133333333333333
"337",0,0.469226425748165,0,1,1,0.381095381095381,0.2,0,0.2,0.369174535485836,0,0,0.629504504504504,0,1,0.144830719754236,0.866666666666667
"338",0.833333333333333,0.828031871510133,1,1,1,0.857142857142857,0.4,0.6,0.8,0.492841912884557,0,1,0.375,0,1,0.431669848751116,0.4
"339",0.5,0.583913670870193,1,1,0,0.714285714285714,0.6,0.6,0.88,0.515991471215352,0,1,0.25,0,1,0.495132935178265,0.8
"340",0.166666666666667,0.592383461948679,0,0,0,0.428571428571429,0.4,0.25,0.96,0.667986597624124,0,1,0.5,0.25,0,0.337665282680893,0
"341",0.5,0.728276554363511,0,1,0,0,0,0.3,0.52,0.646360036551934,0,1,0.375,0,1,0.384662589603049,0.8
"342",0.166666666666667,0.802559759081498,1,1,1,0.714285714285714,0,0.95,0.52,0.563965884861407,0,0,0.625,0.75,0,0.865228253656387,0.466666666666667
"343",0.166666666666667,0.511700859526947,1,0,0,0.571428571428571,0.4,0.512412412412412,0.92,0.397959183673469,0,1,0.5,0.25,0,0,0.466666666666667
"344",0.333333333333333,0.59664972708451,1,1,1,0.714285714285714,0,0,0.92,0.443344501979896,1,1,0.375,0.75,0,0,0.4
"345",0.333333333333333,0.411945542380325,1,1,0,0.571428571428571,0.4,1,0.8,0.299116661590009,0,1,0.625,0.25,0,0.689233208511221,0
"346",0,0.220779220779221,1,1,0,0.428571428571429,0.4,0.2,0.28,0.351050868108437,0,1,0.375,0,1,0.198901721639286,0.8
"347",0.333333333333333,0.609385783298827,0,1,1,0.381095381095381,0,0.25,0.6,0.537618032287542,0,0,0.629504504504504,0,1,0,0.266666666666667
"348",0.166666666666667,0.677332329506243,0,1,0,0.428571428571429,0.2,0.2,0.68,0.567011879378617,0,1,0.375,0,1,0.177548592174897,0.733333333333333
"349",0.333333333333333,0.696405044231131,1,1,0,0,0,0.3,0.52,0.628845568077978,0,0,0.875,0,1,0,0.8
"350",0.166666666666667,0.955455172846477,1,1,0,0.571428571428571,0.6,0.5,0.48,0.0983856229058788,1,1,0.375,0.25,0,0.464119630119402,0.466666666666667
"351",0.333333333333333,0.437417654808959,0,1,0,0.142857142857143,0.2,0.2,0.64,0.427353030764545,0,1,0.25,0,1,0.365721206862442,0.533333333333333
"352",0.333333333333333,0.69006838572056,1,1,1,0.285714285714286,0,0.95,0.28,0.377855619859884,0,0,0.875,0.25,0,0.284564030509767,1
"353",0,0.191040843214756,0,1,0,0,0.2,0.25,0.2,0.49375571123972,0,0,0.75,0.25,0,0.327586740402469,0.0666666666666667
"354",0,0.804692891649413,0,0,1,0.381095381095381,0.4,0.95,0.44,0.395370088333841,1,1,0.625,0.5,0,0.295747255641784,0.4
"355",0,0.624254972081059,0,1,0,0,0.2,0.55,0.28,0.511422479439537,0,1,0.5,0,1,0.198901721639286,0.2
"356",0.5,0.511700859526947,1,1,0,0.142857142857143,0.2,0.9,0.88,0.449588790740177,0,1,0.625,0.25,0,0.387734566921108,1
"357",0.166666666666667,0.140096618357488,0,0,0,0.381095381095381,0.2,0.4,0.48,0.212458117575388,0,1,0.625,0,1,0.333500131665785,0.466666666666667
"358",0.333333333333333,0.452224104398017,1,0,0,0.428571428571429,0.2,0.85,0.68,0.36095035028937,0,1,0.25,0.75,0,0.314481834062197,0.533333333333333
"359",0,0.343936256979735,0,1,0,0.142857142857143,0.2,0,0.8,0.633414559853792,0,1,0.629504504504504,0,1,0.322553093896145,0.2
"360",0.5,0.411945542380325,0,1,0,0,0.2,0.3,0.72,0.400091379835516,0,1,0.375,0,1,0.429810551023591,0.733333333333333
"361",0.333333333333333,0.530836313445009,1,1,0,0,0,0.512412412412412,0.16,0.780383795309168,0,1,0.484272560849137,1,0,0.450630185671925,0.733333333333333
"362",0.166666666666667,0.418282200890897,0,1,0,0.714285714285714,0,0.6,0.44,0.340846786475784,1,1,0.375,0.25,0,0.707327623576539,0.666666666666667
"363",0.5,0.562645084384215,1,1,0,0,0.4,0.95,0.92,0.235150776728602,1,1,0.75,0.25,0,0.337665282680893,0.933333333333333
"364",0.5,0.356672313194052,0,1,0,0.142857142857143,0.2,0.55,0.4,0.613920194943649,0,0,0.875,0,1,0.105206689104678,0.8
